index,Provider Name,Provider State,Federal Provider Number,Provider SSA County Code,Provider County Name,Overall Rating,Location,Latitude,Longitude
3823,WAUCONDA HEALTHCARE AND REHAB,IL,145887,570,Lake,5.0,"176 THOMAS COURT
WAUCONDA, IL 60084
(42.255016, -88.147989)",42.255016,-88.147989
3830,ALOHA NURSING & REHAB CENTRE,HI,125038,20,Honolulu,5.0,"45 545 KAMEHAMEHA HIGHWAY
KANEOHE, HI 96744
(21.396173, -157.797753)",21.396173,-157.797753
3831,AVANTI WELLNESS & REHAB,IL,145630,141,Cook,5.0,"6840 WEST TOUHY AVENUE
NILES, IL 60714
(42.012446, -87.797007)",42.012446,-87.797007
3838,PROCTOR COM HSP SK N CENTER,IL,145579,800,Peoria,5.0,"5409 NORTH KNOXVILLE AVENUE
PEORIA, IL 61614
(40.752496, -89.593254)",40.752496,-89.593254
3841,CENTRALIA MANOR,IL,145666,690,Marion,5.0,"1910 EAST MCCORD RTE
CENTRALIA, IL 62801
(38.525235, -89.100511)",38.525235,-89.100511
3846,LINCOLN COUNTY CARE CENTER,ID,135056,310,Lincoln,5.0,"511 EAST FOURTH STREET
SHOSHONE, ID 83352
(42.938992, -114.399664)",42.938992,-114.399664
3847,GRANGEVILLE HEALTH & REHABILITATION CENTER,ID,135080,240,Idaho,5.0,"410 EAST NORTH SECOND STREET
GRANGEVILLE, ID 83530
(45.925082, -116.112602)",45.925082,-116.112602
3857,PARK PLACE CHRISTIAN COMMUNITY,IL,146155,250,Du Page,5.0,"1150 EUCLID AVENUE
ELMHURST, IL 60126
(41.86209, -87.938618)",41.86209,-87.938618
3858,"OAKS NURSING HOME, INC, THE",GA,115627,710,Macon,5.0,"777 NURSING HOME ROAD
MARSHALLVILLE, GA 31057
(32.445314, -84.000496)",32.445314,-84.000496
3864,LUTHERAN HOME FOR THE AGED,IL,145739,141,Cook,5.0,"800 WEST OAKTON STREET
ARLINGTON HTS, IL 60004
(42.095584, -87.992616)",42.095584,-87.992616
3865,"UNITED METHODIST VILLAGE, THE",IL,145417,590,Lawrence,5.0,"1616 CEDAR
LAWRENCEVILLE, IL 62439
(38.72136, -87.690287)",38.72136,-87.690287
3867,WILLOWS HEALTH CENTER,IL,146101,991,Winnebago,5.0,"4054 ALBRIGHT LANE
ROCKFORD, IL 61103
(42.318283, -89.094199)",42.318283,-89.094199
3871,JACKSONVILLE SKILLED NURSING & REHAB,IL,145273,770,Morgan,5.0,"1517 WEST WALNUT STREET
JACKSONVILLE, IL 62650
(39.745266, -90.259646)",39.745266,-90.259646
3873,ELMHURST EXTENDED CARE CENTER,IL,145111,250,Du Page,5.0,"200 EAST LAKE STREET
ELMHURST, IL 60126
(41.911035, -87.935087)",41.911035,-87.935087
3874,UNION COUNTY HOSPITAL L T C,IL,14A453,981,Union,5.0,"521 NORTH MAIN STREET
ANNA, IL 62906
(37.465383, -89.245021)",37.465383,-89.245021
3875,LAKEVIEW  REHAB & NURSING CENTER,IL,145654,141,Cook,5.0,"735 WEST DIVERSEY
CHICAGO, IL 60614
(41.932773, -87.647899)",41.932773,-87.647899
3876,HEARTLAND CHRISTIAN VILLAGE,IL,146030,160,Cumberland,5.0,"101 TROWBRIDGE ROAD
NEOGA, IL 62447
(39.319495, -88.457468)",39.319495,-88.457468
3881,APOSTOLIC CHRISTIAN HOME,IL,145704,992,Woodford,5.0,"1102 WEST RANDOLPH
ROANOKE, IL 61561
(40.794779, -89.210485)",40.794779,-89.210485
3883,HILLSIDE REHAB & CARE CENTER,IL,145609,550,Kendall,5.0,"1308 GAME FARM ROAD
YORKVILLE, IL 60560
(41.65811, -88.450871)",41.65811,-88.450871
3889,DESERT VIEW CARE CENTER OF BUHL,ID,135089,410,Twin Falls,5.0,"820 SPRAGUE AVENUE
BUHL, ID 83316
(42.592327, -114.75216)",42.592327,-114.75216
3893,RANDOLPH NURSING HOME,IN,155231,670,Randolph,5.0,"701 S OAK ST
WINCHESTER, IN 47394
(40.165957, -84.97353)",40.165957,-84.97353
3906,APOSTOLIC CHRISTIAN RESTMOR,IL,145436,980,Tazewell,5.0,"1500 PARKSIDE AVENUE
MORTON, IL 61550
(40.596491, -89.45237)",40.596491,-89.45237
3907,PRESENCE RESURRECTION LIFE CTR,IL,145960,141,Cook,5.0,"7370 WEST TALCOTT AVENUE
CHICAGO, IL 60631
(41.987989, -87.811593)",41.987989,-87.811593
3908,REGENCY PARK HEALTH AND REHABILITATION,GA,115663,970,Whitfield,5.0,"1212 BROADRICK DRIVE
DALTON, GA 30720
(34.78408, -84.985535)",34.78408,-84.985535
3920,CANDLER SKILLED NURSING UNIT,GA,115610,220,Chatham,5.0,"5353 REYNOLDS STREET
SAVANNAH, GA 31405
(32.027361, -81.101731)",32.027361,-81.101731
3926,ADDOLORATA VILLA,IL,145724,141,Cook,5.0,"555 MCHENRY ROAD
WHEELING, IL 60090
(42.145592, -87.94044)",42.145592,-87.94044
3927,ALDEN ESTATES OF NORTHMOOR,IL,145888,141,Cook,5.0,"5831 NORTH NORTHWEST HIGHWAY
CHICAGO, IL 60631
(41.987307, -87.790199)",41.987307,-87.790199
3936,DISCOVERY CARE CENTER,ID,135129,290,Lemhi,5.0,"600 SHANAFELT STREET
SALMON, ID 83467
(45.176225, -113.891711)",45.176225,-113.891711
3942,DIXON REHAB & HCC,IL,145906,600,Lee,5.0,"800 DIVISION STREET
DIXON, IL 61021
(41.833265, -89.469831)",41.833265,-89.469831
3946,"SPRINGS AT CRYSTAL LAKE, THE",IL,145612,640,Mc Henry,5.0,"1000 EAST BRIGHTON LANE
CRYSTAL LAKE, IL 60012
(42.267779, -88.283588)",42.267779,-88.283588
3951,SCOTT COUNTY NURSING CENTER,IL,146106,940,Scott,5.0,"2 WINCHESTER
IL 62694
(39.629748, -90.456295)",39.629748,-90.456295
3956,HERITAGE HEALTH-ELGIN,IL,145447,530,Kane,5.0,"355 RAYMOND STREET
ELGIN, IL 60120
(42.029005, -88.27357)",42.029005,-88.27357
3959,ROSEWOOD CARE CENTER OF INVERNESS,IL,145994,141,Cook,5.0,"1800 COLONIAL PARKWAY
INVERNESS, IL 60067
(42.082937, -88.078009)",42.082937,-88.078009
3962,GALESBURG COTTAGE HOSPITAL SKILLED NSG UNIT,IL,145690,560,Knox,5.0,"695 NORTH KELLOG STREET
GALESBURG, IL 61401
(40.955483, -90.366199)",40.955483,-90.366199
3985,JENNINGS TERRACE,IL,14A539,530,Kane,5.0,"275 SOUTH LASALLE
AURORA, IL 60505
(41.750705, -88.317559)",41.750705,-88.317559
3993,APOSTOLIC CHRISTIAN HOME OF EUREKA,IL,145673,992,Woodford,5.0,"610 CRUGER
EUREKA, IL 61530
(40.719359, -89.281524)",40.719359,-89.281524
3998,HAMMOND-HENRY DISTRICT HSP,IL,145464,450,Henry,5.0,"600 NORTH COLLEGE AVENUE
GENESEO, IL 61254
(41.460674, -90.158405)",41.460674,-90.158405
4002,MONTE VISTA HILLS HEALTHCARE CENTER,ID,135018,20,Bannock,5.0,"1071 RENEE AVENUE
POCATELLO, ID 83201
(42.893461, -112.432141)",42.893461,-112.432141
4003,"WESTWOOD MANOR, THE",IL,146149,141,Cook,5.0,"2444 WEST TOUHY AVENUE
CHICAGO, IL 60645
(42.012273, -87.692142)",42.012273,-87.692142
4018,HI'OLANI CARE CENTER AT KAHALA NUI,HI,125055,20,Honolulu,5.0,"4389 MALIA STREET
HONOLULU, HI 96821
(21.280389, -157.782462)",21.280389,-157.782462
4027,ST JOSEPH HOSPITAL-CHICAGO,IL,145568,141,Cook,5.0,"2900 NORTH LAKE SHORE DRIVE
CHICAGO, IL 60657
(41.933928, -87.636418)",41.933928,-87.636418
4034,LEE COUNTY HEALTH AND REHABILITATION,GA,115614,670,Lee,5.0,"214 MAIN STREET
LEESBURG, GA 31763
(31.731461, -84.163088)",31.731461,-84.163088
4037,SPRING CREEK NRSG & REHAB CTR,IL,146172,989,Will,5.0,"777 DRAPER AVENUE
JOLIET, IL 60432
(41.53814, -88.054099)",41.53814,-88.054099
4039,"ADMIRAL AT THE LAKE, THE",IL,146165,141,Cook,5.0,"933 WEST FOSTER AVENUE
CHICAGO, IL 60640
(41.9764, -87.654135)",41.9764,-87.654135
4047,MENDOTA LUTHERAN HOME,IL,146072,580,La Salle,5.0,"500 6TH STREET
MENDOTA, IL 61342
(41.547602, -89.114629)",41.547602,-89.114629
4048,COUNTRYSIDE CARE & REHABILITATION,ID,135064,330,Minidoka,5.0,"1224 EIGHTH STREET
RUPERT, ID 83350
(42.619625, -113.685362)",42.619625,-113.685362
4049,PALOLO CHINESE HOME,HI,125059,20,Honolulu,5.0,"2459 10TH AVENUE
HONOLULU, HI 96816
(21.303806, -157.788058)",21.303806,-157.788058
4060,SYMPHONY AT THE TILLERS,IL,146034,550,Kendall,5.0,"4390 ROUTE
OSWEGO, IL 60543
(41.679289, -88.345811)",41.679289,-88.345811
4065,WESTMINSTER PLACE,IL,145026,141,Cook,5.0,"3200 GRANT STREET
EVANSTON, IL 60201
(42.058918, -87.721945)",42.058918,-87.721945
4067,ASTORIA PLACE LIVING & REHAB,IL,145634,141,Cook,5.0,"6300 NORTH CALIFORNIA AVENUE
CHICAGO, IL 60659
(41.9961, -87.699598)",41.9961,-87.699598
4070,LIFE CARE CENTER OF COEUR D'ALENE,ID,135122,270,Kootenai,5.0,"500 WEST AQUA AVENUE
COEUR D ALENE, ID 83815
(47.741705, -116.794098)",47.741705,-116.794098
4080,ALDEN ESTATES OF SKOKIE,IL,145869,141,Cook,5.0,"4626 OLD ORCHARD ROAD
SKOKIE, IL 60076
(42.062465, -87.743036)",42.062465,-87.743036
4082,MILLER'S MERRY MANOR,IN,155589,490,Marshall,5.0,"730 SCHOOL ST
CULVER, IN 46511
(41.225035, -86.424179)",41.225035,-86.424179
4084,ST JOSEPH'S HOME F/T ELDERLY,IL,14A332,141,Cook,5.0,"80 WEST NORTHWEST HIGHWAY
PALATINE, IL 60067
(42.121558, -88.045207)",42.121558,-88.045207
4085,OAKBROOK HEALTHCARE CENTRE,IL,145458,250,Du Page,5.0,"2013 MIDWEST ROAD
OAK BROOK, IL 60521
(41.848965, -87.97245)",41.848965,-87.97245
4088,KULANA MALAMA,HI,125057,20,Honolulu,5.0,"91 1360 KARAYAN STREET
EWA BEACH, HI 96706
(21.349263, -158.029518)",21.349263,-158.029518
4093,CAMBRIDGE NURSING & REHAB CENTER,IL,145468,141,Cook,5.0,"9615 NORTH KNOX AVENUE
SKOKIE, IL 60076
(42.056366, -87.743172)",42.056366,-87.743172
4095,PRUITTHEALTH - SYLVESTER,GA,115629,980,Worth,5.0,"104 MONK STREET
SYLVESTER, GA 31791
(31.528625, -83.824166)",31.528625,-83.824166
4098,ONEIDA COUNTY HOSPITAL & LONG TERM CARE FACILITY,ID,135062,350,Oneida,5.0,"150 NORTH 200 WEST
MALAD, ID 83252
(42.189852, -112.250753)",42.189852,-112.250753
4099,TAYLORVILLE MEMORIAL HOSPITAL TCU,IL,145539,100,Christian,5.0,"201 EAST PLEASANT
TAYLORVILLE, IL 62568
(39.553753, -89.293754)",39.553753,-89.293754
4102,"BRITISH HOME, THE",IL,145827,141,Cook,5.0,"8700 WEST 31ST STREET
BROOKFIELD, IL 60513
(41.835188, -87.837927)",41.835188,-87.837927
4108,FAIRHAVEN CHRISTIAN RET CENTER,IL,14E345,991,Winnebago,5.0,"3470 NORTH ALPINE ROAD
ROCKFORD, IL 61114
(42.307585, -89.029216)",42.307585,-89.029216
4109,"MATHER, THE",IL,146145,141,Cook,5.0,"425 DAVIS STREET
EVANSTON, IL 60201
(42.04534, -87.676483)",42.04534,-87.676483
4113,FARMINGTON COUNTRY MANOR,IL,145404,370,Fulton,5.0,"701 SOUTH MAIN STREET
FARMINGTON, IL 61531
(40.68618, -90.006047)",40.68618,-90.006047
4119,PILGRIM MANOR,IN,155073,490,Marshall,5.0,"222 PARKVIEW ST
PLYMOUTH, IN 46563
(41.351986, -86.312837)",41.351986,-86.312837
4124,WESLEY PLACE,IL,145591,141,Cook,5.0,"1415 WEST FOSTER AVENUE
CHICAGO, IL 60640
(41.976252, -87.665368)",41.976252,-87.665368
4126,FRANCISCAN VILLAGE,IL,146029,250,Du Page,5.0,"1270 FRANCISCAN DRIVE
LEMONT, IL 60439
(41.679677, -87.972774)",41.679677,-87.972774
4129,ASHTON MEMORIAL  LIVING CENTER,ID,135097,210,Fremont,5.0,"700 NORTH SECOND STREET
ASHTON, ID 83420
(44.079592, -111.452981)",44.079592,-111.452981
4131,GATEWAY REGIONAL MED CTR SNF,IL,145562,680,Madison,5.0,"2100 MADISON AVENUE
GRANITE CITY, IL 62040
(38.700891, -90.144958)",38.700891,-90.144958
4133,LEAHI HOSPITAL,HI,125010,20,Honolulu,5.0,"3675 KILAUEA AVENUE
HONOLULU, HI 96816
(21.273675, -157.801208)",21.273675,-157.801208
4135,MONTGOMERY NURSING & REHAB CTR,IL,145483,760,Montgomery,5.0,"9086 IL ROUTE 127
HILLSBORO, IL 62049
(39.135952, -89.485991)",39.135952,-89.485991
4136,SOUTHVIEW MANOR NURSING CENTER,IL,146161,141,Cook,5.0,"3311 S MICHIGAN AVE
CHICAGO, IL 60616
(41.834371, -87.623323)",41.834371,-87.623323
4147,CARDINAL NURSING AND REHABILITATION CENTER,IN,155115,700,St. Joseph,5.0,"1121 E LASALLE AVE
SOUTH BEND, IN 46617
(41.679243, -86.234705)",41.679243,-86.234705
4150,DEKALB COUNTY REHAB & NURSING,IL,145547,170,De Kalb,5.0,"2600 NORTH ANNIE GLIDDEN ROAD
DEKALB, IL 60115
(41.952149, -88.773089)",41.952149,-88.773089
4151,GATEWAY TRANSITIONAL CARE CENTER,ID,135011,20,Bannock,5.0,"527 MEMORIAL DRIVE
POCATELLO, ID 83201
(42.868618, -112.431199)",42.868618,-112.431199
4152,HALE OLA KINO,HI,125047,20,Honolulu,5.0,"1314 KALAKAUA AVENUE
HONOLULU, HI 96826
(21.298725, -157.836846)",21.298725,-157.836846
4156,KINDRED TRANSITIONAL CARE AND REHAB - LEWISTON,ID,135021,340,Nez Perce,5.0,"3315 8TH STREET
LEWISTON, ID 83501
(46.382763, -116.991451)",46.382763,-116.991451
4163,HEALTHWIN,IN,155153,700,St. Joseph,5.0,"20531 DARDEN RD
SOUTH BEND, IN 46637
(41.730983, -86.267703)",41.730983,-86.267703
4169,HAWTHORNE INN OF DANVILLE,IL,146090,982,Vermilion,5.0,"3222 INDEPENDENCE DRIVE
DANVILLE, IL 61832
(40.177266, -87.619041)",40.177266,-87.619041
4176,OWYHEE HEALTH & REHABILITATION CENTER,ID,135087,360,Owyhee,5.0,"108 WEST OWYHEE
HOMEDALE, ID 83628
(43.618707, -116.936202)",43.618707,-116.936202
4180,TRINITY MEDICAL CENTER - WEST,IL,145564,890,Rock Island,5.0,"2701 17TH STREET
ROCK ISLAND, IL 61201
(41.483649, -90.572799)",41.483649,-90.572799
4181,ABINGTON OF GLENVIEW NURSING,IL,145683,141,Cook,5.0,"3901 GLENVIEW ROAD
GLENVIEW, IL 60025
(42.073098, -87.85363)",42.073098,-87.85363
4192,RIVER'S EDGE REHABILITATION & LIVING CENTER,ID,135020,220,Gem,5.0,"714 NORTH BUTTE AVENUE
EMMETT, ID 83617
(43.88092, -116.486285)",43.88092,-116.486285
4193,ROSICLARE REHAB & HCC,IL,145759,421,Hardin,5.0,"55 FERRELL ROAD
ROSICLARE, IL 62982
(37.419288, -88.353143)",37.419288,-88.353143
4199,GOTTLIEB MEMORIAL HOSPITAL,IL,145526,141,Cook,5.0,"701 WEST NORTH AVENUE
MELROSE PARK, IL 60160
(41.908353, -87.840438)",41.908353,-87.840438
4200,LAUREL PARK AT HENRY MED CTR,GA,115673,591,Henry,5.0,"1050 HOSPITAL DRIVE
STOCKBRIDGE, GA 30281
(33.513071, -84.227302)",33.513071,-84.227302
4201,PARK VILLA  NRSG & REHAB CENTER,IL,145779,141,Cook,5.0,"12550 SOUTH RIDGELAND AVENUE
PALOS HEIGHTS, IL 60463
(41.663601, -87.777828)",41.663601,-87.777828
4209,CHERRY BLOSSOM HEALTH AND REHABILITATION,GA,115652,90,Bibb,5.0,"3520 KENNETH DRIVE
MACON, GA 31206
(32.795431, -83.695568)",32.795431,-83.695568
4211,MERCY HARVARD HOSPITAL CARE CENTER,IL,146014,640,Mc Henry,5.0,"901 SOUTH GRANT
HARVARD, IL 60033
(42.425992, -88.607748)",42.425992,-88.607748
4221,SWEDISH COVENANT HOSPITAL,IL,145573,141,Cook,5.0,"5145 NORTH CALIFORNIA
CHICAGO, IL 60625
(41.975243, -87.698917)",41.975243,-87.698917
4227,FRIENDSHIP SKILLED NSG & REHAB,IL,145769,670,Macoupin,5.0,"826 NORTH HIGH
CARLINVILLE, IL 62626
(39.288866, -89.878478)",39.288866,-89.878478
4234,MILLER HEALTH CARE CENTER,IL,145843,540,Kankakee,5.0,"1601 BUTTERFIELD TRAIL
KANKAKEE, IL 60901
(41.124347, -87.887754)",41.124347,-87.887754
4236,WALKER NURSING HOME,IL,146100,80,Cass,5.0,"530 EAST BEARDSTOWN STREET
VIRGINIA, IL 62691
(39.947323, -90.20558)",39.947323,-90.20558
4238,TUSCOLA HEALTH CARE CENTER,IL,146086,190,Douglas,5.0,"1203 EGYPTIAN TRAIL
TUSCOLA, IL 61953
(39.785919, -88.283193)",39.785919,-88.283193
4247,MCKINLEY COURT,IL,145965,660,Macon,5.0,"500 WEST MCKINLEY AVENUE
DECATUR, IL 62526
(39.869388, -88.961702)",39.869388,-88.961702
4249,BENNETT HILLS CENTER,ID,135134,230,Gooding,5.0,"1220 MONTANA STREET
GOODING, ID 83330
(42.932823, -114.710309)",42.932823,-114.710309
4256,PINECREST MANOR,IL,145024,790,Ogle,5.0,"414 SOUTH WESLEY AVENUE
MOUNT MORRIS, IL 61054
(42.044136, -89.433346)",42.044136,-89.433346
4261,RICHLAND MEMORIAL HSP SK N FAC,IL,145580,880,Richland,5.0,"800 EAST LOCUST
OLNEY, IL 62450
(38.735021, -88.077125)",38.735021,-88.077125
4273,MILLER'S MERRY MANOR,IN,155006,840,Wabash,5.0,"1900 N ALBER ST
WABASH, IN 46992
(40.820219, -85.829926)",40.820219,-85.829926
4280,MEMORIAL CARE CENTER,IL,145102,900,St. Clair,5.0,"4315 MEMORIAL DRIVE
BELLEVILLE, IL 62226
(38.5489, -90.019827)",38.5489,-90.019827
4282,MILLER'S MERRY MANOR,IN,155235,80,Cass,5.0,"200 26TH ST
LOGANSPORT, IN 46947
(40.76045, -86.334685)",40.76045,-86.334685
4283,BEECH GROVE MEADOWS,IN,155072,480,Marion,5.0,"2002 ALBANY ST
BEECH GROVE, IN 46107
(39.723343, -86.105334)",39.723343,-86.105334
4289,HITZ MEMORIAL HOME,IL,145921,680,Madison,5.0,"201 BELLE STREET
ALHAMBRA, IL 62001
(38.886999, -89.731729)",38.886999,-89.731729
4292,KNOX COUNTY NURSING HOME,IL,145697,560,Knox,5.0,"800 NORTH MARKET STREET
KNOXVILLE, IL 61448
(40.917589, -90.284867)",40.917589,-90.284867
4294,"UNITED METHODIST VILLAGE, NORTH CAMPUS",IL,145722,590,Lawrence,5.0,"2101 JAMES STREET
LAWRENCEVILLE, IL 62439
(38.724103, -87.695866)",38.724103,-87.695866
4298,SHELDON HEALTH CARE CENTER,IL,14E360,460,Iroquois,5.0,"170 WEST CONCORD
SHELDON, IL 60966
(40.772991, -87.564516)",40.772991,-87.564516
4300,OAK HILL,IL,145445,750,Monroe,5.0,"623 HAMACHER STREET
WATERLOO, IL 62298
(38.345547, -90.132086)",38.345547,-90.132086
4301,CITADEL CARE CENTER-WILMETTE,IL,145932,141,Cook,5.0,"432 POPLAR DRIVE
WILMETTE, IL 60091
(42.072876, -87.705222)",42.072876,-87.705222
4308,MEDINA NURSING CENTER,IL,145495,991,Winnebago,5.0,"402 SOUTH CENTER STREET
DURAND, IL 61024
(42.43612, -89.331899)",42.43612,-89.331899
4310,"EAST BANK CENTER, LLC",IL,146069,991,Winnebago,5.0,"6131 PARK RIDGE ROAD
LOVES PARK, IL 61111
(42.318254, -89.06808)",42.318254,-89.06808
4317,HERITAGE HEALTH-STREATOR,IL,145062,580,La Salle,5.0,"1525 EAST MAIN STREET
STREATOR, IL 61364
(41.121019, -88.81226)",41.121019,-88.81226
4318,HILLCREST HOME,IL,145949,450,Henry,5.0,"14688 ILLINOIS HIGHWAY
GENESEO, IL 61254
(41.363874, -90.16506)",41.363874,-90.16506
4319,CENTRAL BAPTIST VILLAGE,IL,145853,141,Cook,5.0,"4747 NORTH CANFIELD AVENUE
NORRIDGE, IL 60656
(41.96634, -87.826748)",41.96634,-87.826748
4326,COVENANT HLTH CR CTR-BATAVIA,IL,145409,530,Kane,5.0,"831 NORTH BATAVIA AVENUE
BATAVIA, IL 60510
(41.863356, -88.31369)",41.863356,-88.31369
4332,AUTUMN RIDGE REHABILITATION CENTRE,IN,155162,840,Wabash,5.0,"600 WASHINGTON AVE
WABASH, IN 46992
(40.806038, -85.813897)",40.806038,-85.813897
4334,ROLLING HILLS MANOR,IL,145443,570,Lake,5.0,"3615 16TH STREET
ZION, IL 60099
(42.465718, -87.865074)",42.465718,-87.865074
4339,SMITH CROSSING,IL,146110,141,Cook,5.0,"10501 EMILIE LANE
ORLAND PARK, IL 60467
(41.557067, -87.873796)",41.557067,-87.873796
4344,HILLCREST VILLAGE,IN,155203,90,Clark,5.0,"203 SPARKS AVE
JEFFERSONVILLE, IN 47130
(38.281776, -85.748127)",38.281776,-85.748127
4346,HERITAGE PARK,IN,155095,10,Allen,5.0,"2001 HOBSON RD
FORT WAYNE, IN 46805
(41.094621, -85.098417)",41.094621,-85.098417
4353,NORTHWEST MANOR HEALTH CARE CENTER,IN,155041,480,Marion,5.0,"6440 W 34TH ST
INDIANAPOLIS, IN 46224
(39.816171, -86.273426)",39.816171,-86.273426
4362,MARIANJOY REHABILITATION HOSPITAL-SNF,IL,146129,250,Du Page,5.0,"26 W 171 ROOSEVELT ROAD
WHEATON, IL 60187
(41.858264, -88.133169)",41.858264,-88.133169
4363,STONEBROOKE REHABILITATION CENTER,IN,155160,320,Henry,5.0,"990 N 16TH ST
NEW CASTLE, IN 47362
(39.941559, -85.365021)",39.941559,-85.365021
4366,IVY COURT,ID,135053,270,Kootenai,5.0,"2200 IRONWOOD PLACE
COEUR D'ALENE, ID 83814
(47.697251, -116.798444)",47.697251,-116.798444
4374,SAINTS MARY & ELIZABETH MEDICAL CENTER,IL,145541,141,Cook,5.0,"1431 NORTH CLAREMONT AVENUE
CHICAGO, IL 60622
(41.90758, -87.685914)",41.90758,-87.685914
4386,LIFE CARE CENTER OF IDAHO FALLS,ID,135091,90,Bonneville,5.0,"2725 EAST 17TH STREET
IDAHO FALLS, ID 83406
(43.482029, -111.979134)",43.482029,-111.979134
4388,15 CRAIGSIDE,HI,125063,20,Honolulu,5.0,"15 CRAIGSIDE PLACE
HONOLULU, HI 96817
(21.323194, -157.848919)",21.323194,-157.848919
4390,GREENWOOD VILLAGE SOUTH,IN,155026,400,Johnson,5.0,"295 VILLAGE LANE
GREENWOOD, IN 46143
(39.602136, -86.103047)",39.602136,-86.103047
4391,GOLDEN GOOD SHEPHERD HOME,IL,146111,0,Adams,5.0,"101 PRAIRIE MILLS ROAD
GOLDEN, IL 62339
(40.1066, -91.027102)",40.1066,-91.027102
4394,PRESENCE VILLA SCALABRINI N&R,IL,145956,141,Cook,5.0,"480 NORTH WOLF ROAD
NORTHLAKE, IL 60164
(41.917251, -87.903641)",41.917251,-87.903641
4397,KINDRED NURSING AND REHABILITATION - ASPEN PARK,ID,135093,280,Latah,5.0,"420 ROWE STREET
MOSCOW, ID 83843
(46.72055, -116.995014)",46.72055,-116.995014
4398,BROOKDALE PLAZA LISLE SNF,IL,146061,250,Du Page,5.0,"1800 ROBIN LANE
LISLE, IL 60532
(41.788447, -88.086719)",41.788447,-88.086719
4408,MASON CITY AREA NURSING HOME,IL,145616,710,Mason,5.0,"520 NORTH PRICE AVENUE
MASON CITY, IL 62664
(40.206066, -89.678739)",40.206066,-89.678739
4410,FLORENCE NURSING HOME,IL,146127,640,Mc Henry,5.0,"546 EAST GRANT HIGHWAY
MARENGO, IL 60152
(42.246322, -88.602061)",42.246322,-88.602061
4415,ST LUKE'S REHAB - ELKS SUB ACUTE REHAB UNIT,ID,135114,0,Ada,5.0,"600 NORTH ROBBINS ROAD
BOISE, ID 83702
(43.61627, -116.193159)",43.61627,-116.193159
4424,LIFE CARE CTR OF LAWRENCEVILLE,GA,115659,530,Gwinnett,5.0,"210 COLLINS INDUSTRIAL WAY
LAWRENCEVILLE, GA 30045
(33.977441, -84.003943)",33.977441,-84.003943
4435,CLARK-LINDSEY VILLAGE,IL,145381,90,Champaign,5.0,"101 WEST WINDSOR ROAD
URBANA, IL 61801
(40.083407, -88.235737)",40.083407,-88.235737
4441,EASTERN IDAHO REGIONAL MEDICAL CENTER - TCU,ID,135115,90,Bonneville,5.0,"3100 CHANNING WAY
IDAHO FALLS, ID 83403
(43.470276, -111.990159)",43.470276,-111.990159
4443,FAIRMONT CARE CENTRE,IL,145867,141,Cook,5.0,"5061 NORTH PULASKI ROAD
CHICAGO, IL 60630
(41.973762, -87.728179)",41.973762,-87.728179
4459,MANORCARE OF LIBERTYVILLE,IL,145593,570,Lake,5.0,"1500 SOUTH MILWAUKEE AVENUE
LIBERTYVILLE, IL 60048
(42.257662, -87.947802)",42.257662,-87.947802
4464,ST JOHN HOSPITAL LTC UNIT,IL,145225,920,Sangamon,5.0,"800 EAST CARPENTER
SPRINGFIELD, IL 62702
(39.807289, -89.644833)",39.807289,-89.644833
4471,HERITAGE SQUARE,IL,14A357,600,Lee,5.0,"620 NORTH OTTAWA AVENUE
DIXON, IL 61021
(41.851967, -89.484917)",41.851967,-89.484917
4473,FRIENDSHIP VILLAGE-SCHAUMBURG,IL,145341,141,Cook,5.0,"350 WEST SCHAUMBURG ROAD
SCHAUMBURG, IL 60194
(42.027052, -88.087958)",42.027052,-88.087958
4479,LIFE CARE CENTER OF TREASURE VALLEY,ID,135123,0,Ada,5.0,"502 NORTH KIMBALL PLACE
BOISE, ID 83704
(43.609715, -116.297712)",43.609715,-116.297712
4480,GOOD SAMARITAN - PONTIAC,IL,145930,610,Livingston,5.0,"15335 US HIGHWAY
PONTIAC, IL 61764
(40.82634, -88.670796)",40.82634,-88.670796
4481,SHERMAN WEST COURT,IL,145699,530,Kane,5.0,"1950 LARKIN AVENUE
ELGIN, IL 60123
(42.03281, -88.324566)",42.03281,-88.324566
4483,SYMPHONY OF LINCOLN,IL,145719,620,Logan,5.0,"2202 NORTH KICKAPOO STREET
LINCOLN, IL 62656
(40.164872, -89.341442)",40.164872,-89.341442
4488,BARRY COMMUNITY CARE CENTER,IL,146051,830,Pike,5.0,"1313 PRATT STREET
BARRY, IL 62312
(39.69083, -91.033504)",39.69083,-91.033504
4490,YUKIO OKUTSU STATE VETERANS HOME,HI,125058,10,Hawaii,5.0,"1180 WAIANUENUE AVENUE
HILO, HI 96720
(19.717635, -155.112225)",19.717635,-155.112225
4492,LEXINGTON OF LAGRANGE,IL,145737,141,Cook,5.0,"4735 WILLOW SPRINGS ROAD
LA GRANGE, IL 60525
(41.80263, -87.888642)",41.80263,-87.888642
4495,HEARTLAND OF HENRY,IL,145604,700,Marshall,5.0,"1650 INDIAN TOWN ROAD
HENRY, IL 61537
(41.125445, -89.366736)",41.125445,-89.366736
4499,VI AT THE GLEN,IL,146107,141,Cook,5.0,"2401 INDIGO LANE
GLENVIEW, IL 60026
(42.079844, -87.816352)",42.079844,-87.816352
